moisture_pct,texture_code,texture_name,growth_stage,stage_name,threshold,label,label_name
59.0,1,silty,3,grain fill,40.0,0,HOLD
27.8,1,silty,3,grain fill,40.0,1,IRRIGATE
3.8,1,silty,3,grain fill,40.0,2,URGENT
80.5,1,silty,3,grain fill,40.0,0,HOLD
81.1,1,silty,3,grain fill,40.0,0,HOLD
60.5,1,silty,3,grain fill,40.0,0,HOLD
33.0,1,silty,3,grain fill,40.0,1,IRRIGATE
94.8,1,silty,3,grain fill,40.0,0,HOLD
85.5,1,silty,3,grain fill,40.0,0,HOLD
8.1,1,silty,3,grain fill,40.0,2,URGENT
66.8,1,silty,3,grain fill,40.0,0,HOLD
7.8,1,silty,3,grain fill,40.0,2,URGENT
10.1,1,silty,3,grain fill,40.0,2,URGENT
36.2,1,silty,3,grain fill,40.0,1,IRRIGATE
41.3,1,silty,3,grain fill,40.0,0,HOLD
35.0,1,silty,3,grain fill,40.0,1,IRRIGATE
22.3,1,silty,3,grain fill,40.0,1,IRRIGATE
25.6,1,silty,3,grain fill,40.0,1,IRRIGATE
48.1,1,silty,3,grain fill,40.0,0,HOLD
78.8,1,silty,3,grain fill,40.0,0,HOLD
36.3,1,silty,3,grain fill,40.0,1,IRRIGATE
16.6,1,silty,3,grain fill,40.0,2,URGENT
31.2,1,silty,3,grain fill,40.0,1,IRRIGATE
38.9,1,silty,3,grain fill,40.0,1,IRRIGATE
25.0,1,silty,3,grain fill,40.0,1,IRRIGATE
76.0,1,silty,3,grain fill,40.0,0,HOLD
10.0,1,silty,3,grain fill,40.0,2,URGENT
3.8,1,silty,3,grain fill,40.0,2,URGENT
45.2,1,silty,3,grain fill,40.0,0,HOLD
67.8,1,silty,3,grain fill,40.0,0,HOLD
25.9,1,silty,3,grain fill,40.0,1,IRRIGATE
32.6,1,silty,3,grain fill,40.0,1,IRRIGATE
71.6,1,silty,3,grain fill,40.0,0,HOLD
3.2,1,silty,3,grain fill,40.0,2,URGENT
7.7,1,silty,3,grain fill,40.0,2,URGENT
39.5,1,silty,3,grain fill,40.0,1,IRRIGATE
8.9,1,silty,3,grain fill,40.0,2,URGENT
32.7,1,silty,3,grain fill,40.0,1,IRRIGATE
51.8,1,silty,3,grain fill,40.0,0,HOLD
41.0,1,silty,3,grain fill,40.0,0,HOLD
18.7,1,silty,3,grain fill,40.0,2,URGENT
2.2,1,silty,3,grain fill,40.0,2,URGENT
22.5,1,silty,3,grain fill,40.0,1,IRRIGATE
33.2,1,silty,3,grain fill,40.0,1,IRRIGATE
11.4,1,silty,3,grain fill,40.0,2,URGENT
26.0,1,silty,3,grain fill,40.0,1,IRRIGATE
17.4,1,silty,3,grain fill,40.0,2,URGENT
12.8,1,silty,3,grain fill,40.0,2,URGENT
51.7,1,silty,3,grain fill,40.0,0,HOLD
40.5,1,silty,3,grain fill,40.0,0,HOLD
60.3,1,silty,3,grain fill,40.0,0,HOLD
53.0,1,silty,3,grain fill,40.0,0,HOLD
38.6,1,silty,3,grain fill,40.0,1,IRRIGATE
18.1,1,silty,3,grain fill,40.0,2,URGENT
27.9,1,silty,3,grain fill,40.0,1,IRRIGATE
2.0,1,silty,3,grain fill,40.0,2,URGENT
4.4,1,silty,3,grain fill,40.0,2,URGENT
31.5,1,silty,3,grain fill,40.0,1,IRRIGATE
80.1,1,silty,3,grain fill,40.0,0,HOLD
31.0,1,silty,3,grain fill,40.0,1,IRRIGATE
6.3,1,silty,3,grain fill,40.0,2,URGENT
29.6,1,silty,3,grain fill,40.0,1,IRRIGATE
56.5,1,silty,3,grain fill,40.0,0,HOLD
18.9,1,silty,3,grain fill,40.0,2,URGENT
95.1,1,silty,3,grain fill,40.0,0,HOLD
67.3,1,silty,3,grain fill,40.0,0,HOLD
35.8,1,silty,3,grain fill,40.0,1,IRRIGATE
23.1,1,silty,3,grain fill,40.0,1,IRRIGATE
90.5,1,silty,3,grain fill,40.0,0,HOLD
4.6,1,silty,3,grain fill,40.0,2,URGENT
85.7,1,silty,3,grain fill,40.0,0,HOLD
35.4,1,silty,3,grain fill,40.0,1,IRRIGATE
10.4,1,silty,3,grain fill,40.0,2,URGENT
10.0,1,silty,3,grain fill,40.0,2,URGENT
64.2,1,silty,3,grain fill,40.0,0,HOLD
41.1,1,silty,3,grain fill,40.0,0,HOLD
36.7,1,silty,3,grain fill,40.0,1,IRRIGATE
58.8,1,silty,3,grain fill,40.0,0,HOLD
16.0,1,silty,3,grain fill,40.0,2,URGENT
14.5,1,silty,3,grain fill,40.0,2,URGENT
18.1,1,silty,3,grain fill,40.0,2,URGENT
12.8,1,silty,3,grain fill,40.0,2,URGENT
29.9,1,silty,3,grain fill,40.0,1,IRRIGATE
94.2,1,silty,3,grain fill,40.0,0,HOLD
12.6,1,silty,3,grain fill,40.0,2,URGENT
24.7,1,silty,3,grain fill,40.0,1,IRRIGATE
23.5,1,silty,3,grain fill,40.0,1,IRRIGATE
61.4,1,silty,3,grain fill,40.0,0,HOLD
83.8,1,silty,3,grain fill,40.0,0,HOLD
46.8,1,silty,3,grain fill,40.0,0,HOLD
31.4,1,silty,3,grain fill,40.0,1,IRRIGATE
5.3,1,silty,3,grain fill,40.0,2,URGENT
41.1,1,silty,3,grain fill,40.0,0,HOLD
81.2,1,silty,3,grain fill,40.0,0,HOLD
87.1,1,silty,3,grain fill,40.0,0,HOLD
35.9,1,silty,3,grain fill,40.0,1,IRRIGATE
39.6,1,silty,3,grain fill,40.0,1,IRRIGATE
29.6,1,silty,3,grain fill,40.0,1,IRRIGATE
91.1,1,silty,3,grain fill,40.0,0,HOLD
60.3,1,silty,3,grain fill,40.0,0,HOLD
3.2,1,silty,3,grain fill,40.0,2,URGENT
36.4,1,silty,3,grain fill,40.0,1,IRRIGATE
7.1,1,silty,3,grain fill,40.0,2,URGENT
24.9,1,silty,3,grain fill,40.0,1,IRRIGATE
85.7,1,silty,3,grain fill,40.0,0,HOLD
29.1,1,silty,3,grain fill,40.0,1,IRRIGATE
24.6,1,silty,3,grain fill,40.0,1,IRRIGATE
27.3,1,silty,3,grain fill,40.0,1,IRRIGATE
28.9,1,silty,3,grain fill,40.0,1,IRRIGATE
22.4,1,silty,3,grain fill,40.0,1,IRRIGATE
3.0,1,silty,3,grain fill,40.0,2,URGENT
86.3,1,silty,3,grain fill,40.0,0,HOLD
19.0,1,silty,3,grain fill,40.0,2,URGENT
22.8,1,silty,3,grain fill,40.0,1,IRRIGATE
89.2,1,silty,3,grain fill,40.0,0,HOLD
78.1,2,loamy,0,germination,31.5,0,HOLD
18.5,2,loamy,0,germination,31.5,1,IRRIGATE
54.1,2,loamy,0,germination,31.5,0,HOLD
88.9,2,loamy,0,germination,31.5,0,HOLD
19.9,2,loamy,0,germination,31.5,1,IRRIGATE
14.2,2,loamy,0,germination,31.5,2,URGENT
19.2,2,loamy,0,germination,31.5,0,HOLD
83.1,2,loamy,0,germination,31.5,0,HOLD
33.2,2,loamy,0,germination,31.5,0,HOLD
9.6,2,loamy,0,germination,31.5,2,URGENT
49.2,2,loamy,0,germination,31.5,0,HOLD
32.8,2,loamy,0,germination,31.5,0,HOLD
92.4,2,loamy,0,germination,31.5,0,HOLD
92.1,2,loamy,0,germination,31.5,0,HOLD
23.8,2,loamy,0,germination,31.5,1,IRRIGATE
27.0,2,loamy,0,germination,31.5,1,IRRIGATE
9.5,2,loamy,0,germination,31.5,2,URGENT
26.7,2,loamy,0,germination,31.5,1,IRRIGATE
72.9,2,loamy,0,germination,31.5,0,HOLD
19.6,2,loamy,0,germination,31.5,1,IRRIGATE
60.6,2,loamy,0,germination,31.5,0,HOLD
31.8,2,loamy,0,germination,31.5,0,HOLD
19.6,2,loamy,0,germination,31.5,1,IRRIGATE
21.5,2,loamy,0,germination,31.5,2,URGENT
57.9,2,loamy,0,germination,31.5,0,HOLD
57.0,2,loamy,0,germination,31.5,0,HOLD
15.6,2,loamy,0,germination,31.5,2,URGENT
82.3,2,loamy,0,germination,31.5,0,HOLD
83.7,2,loamy,0,germination,31.5,0,HOLD
2.0,2,loamy,0,germination,31.5,2,URGENT
26.3,2,loamy,0,germination,31.5,1,IRRIGATE
44.9,2,loamy,0,germination,31.5,0,HOLD
25.4,2,loamy,0,germination,31.5,1,IRRIGATE
20.1,2,loamy,0,germination,31.5,1,IRRIGATE
59.6,2,loamy,0,germination,31.5,0,HOLD
36.4,2,loamy,0,germination,31.5,0,HOLD
41.1,2,loamy,0,germination,31.5,0,HOLD
4.5,2,loamy,0,germination,31.5,2,URGENT
30.0,2,loamy,0,germination,31.5,1,IRRIGATE
75.6,2,loamy,0,germination,31.5,0,HOLD
27.6,2,loamy,0,germination,31.5,2,URGENT
25.7,2,loamy,0,germination,31.5,1,IRRIGATE
51.5,2,loamy,0,germination,31.5,0,HOLD
93.1,2,loamy,0,germination,31.5,0,HOLD
50.9,2,loamy,0,germination,31.5,0,HOLD
96.9,2,loamy,0,germination,31.5,0,HOLD
3.3,2,loamy,0,germination,31.5,2,URGENT
26.6,2,loamy,0,germination,31.5,1,IRRIGATE
78.9,2,loamy,0,germination,31.5,0,HOLD
29.7,2,loamy,0,germination,31.5,1,IRRIGATE
25.0,2,loamy,0,germination,31.5,1,IRRIGATE
20.3,2,loamy,0,germination,31.5,1,IRRIGATE
25.6,2,loamy,0,germination,31.5,1,IRRIGATE
9.5,2,loamy,0,germination,31.5,2,URGENT
29.4,2,loamy,0,germination,31.5,1,IRRIGATE
3.8,2,loamy,0,germination,31.5,2,URGENT
28.9,2,loamy,0,germination,31.5,0,HOLD
25.7,2,loamy,0,germination,31.5,0,HOLD
28.8,2,loamy,0,germination,31.5,1,IRRIGATE
49.9,2,loamy,0,germination,31.5,0,HOLD
16.2,2,loamy,0,germination,31.5,2,URGENT
22.3,2,loamy,0,germination,31.5,1,IRRIGATE
21.5,2,loamy,0,germination,31.5,1,IRRIGATE
6.8,2,loamy,0,germination,31.5,2,URGENT
3.5,2,loamy,0,germination,31.5,2,URGENT
81.2,2,loamy,0,germination,31.5,0,HOLD
21.8,2,loamy,0,germination,31.5,1,IRRIGATE
88.2,2,loamy,0,germination,31.5,0,HOLD
96.6,2,loamy,0,germination,31.5,0,HOLD
55.0,2,loamy,0,germination,31.5,0,HOLD
6.6,2,loamy,0,germination,31.5,2,URGENT
92.0,2,loamy,0,germination,31.5,0,HOLD
16.5,2,loamy,0,germination,31.5,2,URGENT
20.3,2,loamy,0,germination,31.5,1,IRRIGATE
30.6,2,loamy,0,germination,31.5,1,IRRIGATE
84.8,2,loamy,0,germination,31.5,0,HOLD
27.0,2,loamy,0,germination,31.5,1,IRRIGATE
64.2,2,loamy,0,germination,31.5,0,HOLD
94.4,2,loamy,0,germination,31.5,0,HOLD
22.8,2,loamy,0,germination,31.5,1,IRRIGATE
23.3,2,loamy,0,germination,31.5,1,IRRIGATE
96.5,2,loamy,0,germination,31.5,0,HOLD
50.5,2,loamy,0,germination,31.5,0,HOLD
29.8,2,loamy,0,germination,31.5,1,IRRIGATE
68.0,2,loamy,0,germination,31.5,0,HOLD
25.4,2,loamy,0,germination,31.5,1,IRRIGATE
79.0,2,loamy,0,germination,31.5,0,HOLD
66.7,2,loamy,0,germination,31.5,0,HOLD
15.1,2,loamy,0,germination,31.5,2,URGENT
20.2,2,loamy,0,germination,31.5,1,IRRIGATE
5.7,2,loamy,0,germination,31.5,2,URGENT
80.0,2,loamy,0,germination,31.5,0,HOLD
67.5,2,loamy,0,germination,31.5,0,HOLD
79.6,2,loamy,0,germination,31.5,0,HOLD
24.0,2,loamy,0,germination,31.5,1,IRRIGATE
32.9,2,loamy,0,germination,31.5,0,HOLD
68.0,2,loamy,0,germination,31.5,0,HOLD
4.3,2,loamy,0,germination,31.5,2,URGENT
19.7,2,loamy,0,germination,31.5,1,IRRIGATE
52.7,2,loamy,0,germination,31.5,0,HOLD
26.1,2,loamy,0,germination,31.5,0,HOLD
64.5,2,loamy,0,germination,31.5,0,HOLD
33.5,2,loamy,0,germination,31.5,0,HOLD
85.4,2,loamy,0,germination,31.5,0,HOLD
2.1,2,loamy,0,germination,31.5,2,URGENT
10.7,2,loamy,0,germination,31.5,2,URGENT
80.1,2,loamy,0,germination,31.5,0,HOLD
2.2,2,loamy,0,germination,31.5,2,URGENT
21.4,2,loamy,0,germination,31.5,1,IRRIGATE
25.6,2,loamy,0,germination,31.5,1,IRRIGATE
28.2,2,loamy,0,germination,31.5,1,IRRIGATE
20.0,2,loamy,0,germination,31.5,1,IRRIGATE
80.6,2,loamy,0,germination,31.5,0,HOLD
12.8,2,loamy,0,germination,31.5,2,URGENT
26.2,2,loamy,0,germination,31.5,1,IRRIGATE
77.7,2,loamy,0,germination,31.5,0,HOLD
36.2,2,loamy,0,germination,31.5,0,HOLD
94.9,2,loamy,0,germination,31.5,0,HOLD
20.3,2,loamy,0,germination,31.5,1,IRRIGATE
94.5,2,loamy,0,germination,31.5,0,HOLD
27.1,2,loamy,0,germination,31.5,1,IRRIGATE
88.7,2,loamy,0,germination,31.5,0,HOLD
22.1,2,loamy,0,germination,31.5,1,IRRIGATE
58.7,2,loamy,0,germination,31.5,0,HOLD
30.6,2,loamy,0,germination,31.5,1,IRRIGATE
90.7,2,loamy,0,germination,31.5,0,HOLD
20.8,2,loamy,0,germination,31.5,1,IRRIGATE
20.2,2,loamy,0,germination,31.5,1,IRRIGATE
31.3,2,loamy,0,germination,31.5,1,IRRIGATE
81.1,2,loamy,0,germination,31.5,0,HOLD
78.6,2,loamy,0,germination,31.5,0,HOLD
25.5,2,loamy,0,germination,31.5,2,URGENT
57.2,2,loamy,0,germination,31.5,0,HOLD
80.1,2,loamy,0,germination,31.5,0,HOLD
27.4,2,loamy,0,germination,31.5,1,IRRIGATE
46.5,2,loamy,0,germination,31.5,0,HOLD
7.0,2,loamy,0,germination,31.5,2,URGENT
70.6,2,loamy,0,germination,31.5,0,HOLD
41.4,2,loamy,0,germination,31.5,0,HOLD
88.5,2,loamy,0,germination,31.5,0,HOLD
27.3,2,loamy,0,germination,31.5,1,IRRIGATE
60.1,2,loamy,0,germination,31.5,0,HOLD
17.7,2,loamy,0,germination,31.5,1,IRRIGATE
89.8,2,loamy,0,germination,31.5,0,HOLD
25.6,2,loamy,0,germination,31.5,1,IRRIGATE
20.4,2,loamy,0,germination,31.5,1,IRRIGATE
64.9,2,loamy,0,germination,31.5,0,HOLD
13.2,2,loamy,0,germination,31.5,2,URGENT
21.3,2,loamy,0,germination,31.5,1,IRRIGATE
90.8,2,loamy,0,germination,31.5,0,HOLD
40.2,2,loamy,0,germination,31.5,0,HOLD
19.4,2,loamy,0,germination,31.5,1,IRRIGATE
67.8,2,loamy,0,germination,31.5,0,HOLD
28.0,2,loamy,0,germination,31.5,1,IRRIGATE
81.3,2,loamy,0,germination,31.5,0,HOLD
13.3,2,loamy,0,germination,31.5,2,URGENT
13.9,2,loamy,0,germination,31.5,2,URGENT
25.2,2,loamy,0,germination,31.5,1,IRRIGATE
56.3,2,loamy,0,germination,31.5,0,HOLD
21.7,2,loamy,0,germination,31.5,1,IRRIGATE
61.4,2,loamy,0,germination,31.5,0,HOLD
10.8,2,loamy,0,germination,31.5,2,URGENT
28.2,2,loamy,0,germination,31.5,1,IRRIGATE
26.3,2,loamy,0,germination,31.5,1,IRRIGATE
13.5,2,loamy,0,germination,31.5,2,URGENT
79.9,2,loamy,0,germination,31.5,0,HOLD
27.3,2,loamy,0,germination,31.5,1,IRRIGATE
72.5,2,loamy,0,germination,31.5,0,HOLD
36.9,2,loamy,0,germination,31.5,0,HOLD
13.8,2,loamy,0,germination,31.5,2,URGENT
4.0,2,loamy,0,germination,31.5,2,URGENT
10.9,2,loamy,0,germination,31.5,2,URGENT
75.0,2,loamy,0,germination,31.5,0,HOLD
22.0,2,loamy,0,germination,31.5,1,IRRIGATE
53.0,2,loamy,0,germination,31.5,0,HOLD
90.0,2,loamy,0,germination,31.5,0,HOLD
60.8,2,loamy,0,germination,31.5,0,HOLD
25.3,2,loamy,0,germination,31.5,1,IRRIGATE
21.5,2,loamy,0,germination,31.5,1,IRRIGATE
19.4,2,loamy,0,germination,31.5,1,IRRIGATE
85.7,2,loamy,0,germination,31.5,0,HOLD
17.9,2,loamy,0,germination,31.5,1,IRRIGATE
24.5,2,loamy,0,germination,31.5,1,IRRIGATE
17.7,2,loamy,0,germination,31.5,1,IRRIGATE
24.2,2,loamy,0,germination,31.5,1,IRRIGATE
28.5,2,loamy,0,germination,31.5,1,IRRIGATE
24.5,2,loamy,0,germination,31.5,1,IRRIGATE
21.4,2,loamy,0,germination,31.5,1,IRRIGATE
19.7,2,loamy,0,germination,31.5,1,IRRIGATE
9.7,2,loamy,0,germination,31.5,2,URGENT
11.5,2,loamy,0,germination,31.5,2,URGENT
10.4,2,loamy,0,germination,31.5,2,URGENT
74.2,2,loamy,0,germination,31.5,0,HOLD
69.3,2,loamy,0,germination,31.5,0,HOLD
57.1,2,loamy,0,germination,31.5,0,HOLD
72.6,2,loamy,0,germination,31.5,0,HOLD
25.5,2,loamy,0,germination,31.5,1,IRRIGATE
90.7,2,loamy,0,germination,31.5,0,HOLD
76.6,2,loamy,0,germination,31.5,0,HOLD
14.9,2,loamy,0,germination,31.5,2,URGENT
21.2,2,loamy,0,germination,31.5,1,IRRIGATE
71.6,2,loamy,0,germination,31.5,0,HOLD
69.9,2,loamy,0,germination,31.5,0,HOLD
23.5,2,loamy,0,germination,31.5,1,IRRIGATE
58.8,2,loamy,0,germination,31.5,0,HOLD
8.4,2,loamy,0,germination,31.5,2,URGENT
8.7,2,loamy,0,germination,31.5,2,URGENT
22.8,2,loamy,0,germination,31.5,1,IRRIGATE
19.4,2,loamy,0,germination,31.5,1,IRRIGATE
17.4,2,loamy,0,germination,31.5,1,IRRIGATE
32.3,2,loamy,0,germination,31.5,0,HOLD
74.1,2,loamy,0,germination,31.5,0,HOLD
39.7,2,loamy,0,germination,31.5,0,HOLD
22.2,2,loamy,0,germination,31.5,1,IRRIGATE
92.7,2,loamy,0,germination,31.5,0,HOLD
92.4,2,loamy,0,germination,31.5,0,HOLD
30.5,2,loamy,0,germination,31.5,1,IRRIGATE
77.9,2,loamy,0,germination,31.5,0,HOLD
12.7,2,loamy,0,germination,31.5,2,URGENT
83.7,2,loamy,0,germination,31.5,0,HOLD
59.1,2,loamy,0,germination,31.5,0,HOLD
97.4,2,loamy,0,germination,31.5,0,HOLD
19.5,2,loamy,0,germination,31.5,1,IRRIGATE
14.0,2,loamy,0,germination,31.5,2,URGENT
51.8,2,loamy,0,germination,31.5,0,HOLD
65.4,2,loamy,0,germination,31.5,0,HOLD
29.3,2,loamy,0,germination,31.5,1,IRRIGATE
23.3,2,loamy,0,germination,31.5,1,IRRIGATE
26.8,2,loamy,0,germination,31.5,1,IRRIGATE
13.8,2,loamy,0,germination,31.5,2,URGENT
32.1,2,loamy,0,germination,31.5,0,HOLD
32.5,2,loamy,0,germination,31.5,0,HOLD
32.2,2,loamy,0,germination,31.5,0,HOLD
30.3,2,loamy,0,germination,31.5,1,IRRIGATE
30.0,2,loamy,0,germination,31.5,1,IRRIGATE
16.9,2,loamy,0,germination,31.5,2,URGENT
47.2,2,loamy,0,germination,31.5,0,HOLD
22.7,2,loamy,0,germination,31.5,1,IRRIGATE
18.8,2,loamy,0,germination,31.5,1,IRRIGATE
47.0,2,loamy,0,germination,31.5,0,HOLD
95.7,2,loamy,0,germination,31.5,0,HOLD
96.2,2,loamy,0,germination,31.5,0,HOLD
2.1,2,loamy,0,germination,31.5,2,URGENT
20.6,2,loamy,0,germination,31.5,1,IRRIGATE
60.1,2,loamy,0,germination,31.5,0,HOLD
73.2,2,loamy,0,germination,31.5,0,HOLD
15.6,2,loamy,0,germination,31.5,2,URGENT
16.2,2,loamy,0,germination,31.5,2,URGENT
24.6,2,loamy,0,germination,31.5,1,IRRIGATE
30.4,2,loamy,0,germination,31.5,1,IRRIGATE
66.2,2,loamy,0,germination,31.5,0,HOLD
12.8,2,loamy,0,germination,31.5,2,URGENT
6.5,2,loamy,0,germination,31.5,2,URGENT
17.7,2,loamy,0,germination,31.5,1,IRRIGATE
22.9,2,loamy,0,germination,31.5,2,URGENT
19.9,2,loamy,0,germination,31.5,1,IRRIGATE
89.9,2,loamy,0,germination,31.5,0,HOLD
65.5,2,loamy,0,germination,31.5,0,HOLD
62.6,2,loamy,0,germination,31.5,0,HOLD
25.3,2,loamy,0,germination,31.5,1,IRRIGATE
19.9,2,loamy,0,germination,31.5,1,IRRIGATE
37.4,2,loamy,0,germination,31.5,0,HOLD
70.1,2,loamy,0,germination,31.5,0,HOLD
82.6,2,loamy,0,germination,31.5,0,HOLD
32.5,2,loamy,0,germination,31.5,0,HOLD
32.4,2,loamy,0,germination,31.5,0,HOLD
39.9,2,loamy,0,germination,31.5,0,HOLD
49.9,2,loamy,0,germination,31.5,0,HOLD
49.6,2,loamy,0,germination,31.5,0,HOLD
17.4,2,loamy,0,germination,31.5,1,IRRIGATE
13.8,2,loamy,0,germination,31.5,2,URGENT
52.5,2,loamy,0,germination,31.5,0,HOLD
24.7,2,loamy,0,germination,31.5,1,IRRIGATE
80.8,2,loamy,0,germination,31.5,0,HOLD
45.6,2,loamy,0,germination,31.5,0,HOLD
28.3,2,loamy,0,germination,31.5,1,IRRIGATE
78.6,2,loamy,0,germination,31.5,0,HOLD
91.1,2,loamy,0,germination,31.5,0,HOLD
21.4,2,loamy,0,germination,31.5,1,IRRIGATE
11.6,2,loamy,0,germination,31.5,2,URGENT
33.1,2,loamy,0,germination,31.5,0,HOLD
8.8,2,loamy,0,germination,31.5,2,URGENT
30.2,2,loamy,0,germination,31.5,1,IRRIGATE
87.5,2,loamy,0,germination,31.5,0,HOLD
15.1,2,loamy,0,germination,31.5,2,URGENT
18.1,2,loamy,0,germination,31.5,1,IRRIGATE
21.4,2,loamy,0,germination,31.5,1,IRRIGATE
44.0,2,loamy,0,germination,31.5,0,HOLD
27.2,2,loamy,0,germination,31.5,1,IRRIGATE
49.5,2,loamy,0,germination,31.5,0,HOLD
6.3,2,loamy,0,germination,31.5,2,URGENT
38.4,2,loamy,0,germination,31.5,0,HOLD
47.8,2,loamy,0,germination,31.5,0,HOLD
2.5,2,loamy,0,germination,31.5,2,URGENT
30.2,2,loamy,0,germination,31.5,1,IRRIGATE
25.6,2,loamy,0,germination,31.5,1,IRRIGATE
19.3,2,loamy,0,germination,31.5,1,IRRIGATE
24.5,2,loamy,0,germination,31.5,1,IRRIGATE
27.4,2,loamy,0,germination,31.5,1,IRRIGATE
77.0,2,loamy,0,germination,31.5,0,HOLD
89.0,2,loamy,0,germination,31.5,0,HOLD
29.7,2,loamy,0,germination,31.5,1,IRRIGATE
18.3,2,loamy,0,germination,31.5,1,IRRIGATE
80.8,2,loamy,0,germination,31.5,0,HOLD
12.9,2,loamy,0,germination,31.5,2,URGENT
18.8,2,loamy,0,germination,31.5,1,IRRIGATE
19.0,2,loamy,0,germination,31.5,1,IRRIGATE
81.4,2,loamy,0,germination,31.5,0,HOLD
32.7,2,loamy,0,germination,31.5,0,HOLD
19.9,2,loamy,0,germination,31.5,1,IRRIGATE
26.6,2,loamy,0,germination,31.5,1,IRRIGATE
63.0,2,loamy,0,germination,31.5,0,HOLD
48.6,2,loamy,0,germination,31.5,0,HOLD
19.6,2,loamy,0,germination,31.5,1,IRRIGATE
2.9,2,loamy,0,germination,31.5,2,URGENT
57.5,2,loamy,0,germination,31.5,0,HOLD
71.5,2,loamy,0,germination,31.5,0,HOLD
23.1,2,loamy,0,germination,31.5,1,IRRIGATE
96.3,2,loamy,0,germination,31.5,0,HOLD
17.1,2,loamy,0,germination,31.5,2,URGENT
60.3,2,loamy,0,germination,31.5,0,HOLD
22.5,2,loamy,0,germination,31.5,1,IRRIGATE
83.9,2,loamy,0,germination,31.5,0,HOLD
71.2,2,loamy,0,germination,31.5,0,HOLD
31.2,2,loamy,0,germination,31.5,1,IRRIGATE
27.2,2,loamy,0,germination,31.5,1,IRRIGATE
20.5,2,loamy,0,germination,31.5,1,IRRIGATE
91.7,2,loamy,0,germination,31.5,0,HOLD
13.9,2,loamy,0,germination,31.5,2,URGENT
88.6,2,loamy,0,germination,31.5,0,HOLD
36.5,2,loamy,0,germination,31.5,0,HOLD
25.6,2,loamy,0,germination,31.5,1,IRRIGATE
36.1,2,loamy,0,germination,31.5,0,HOLD
22.0,2,loamy,0,germination,31.5,1,IRRIGATE
95.3,2,loamy,0,germination,31.5,0,HOLD
64.1,2,loamy,0,germination,31.5,0,HOLD
26.3,2,loamy,0,germination,31.5,1,IRRIGATE
8.7,2,loamy,0,germination,31.5,2,URGENT
58.2,2,loamy,0,germination,31.5,0,HOLD
45.5,2,loamy,0,germination,31.5,0,HOLD
60.5,2,loamy,0,germination,31.5,0,HOLD
3.4,2,loamy,0,germination,31.5,2,URGENT
97.5,2,loamy,0,germination,31.5,0,HOLD
85.6,2,loamy,0,germination,31.5,0,HOLD
53.8,2,loamy,0,germination,31.5,0,HOLD
26.0,2,loamy,0,germination,31.5,1,IRRIGATE
60.1,2,loamy,0,germination,31.5,0,HOLD
58.3,2,loamy,0,germination,31.5,0,HOLD
2.1,2,loamy,0,germination,31.5,2,URGENT
33.6,2,loamy,0,germination,31.5,0,HOLD
5.7,2,loamy,0,germination,31.5,2,URGENT
16.1,2,loamy,0,germination,31.5,2,URGENT
40.0,2,loamy,0,germination,31.5,0,HOLD
32.8,2,loamy,0,germination,31.5,0,HOLD
57.9,2,loamy,0,germination,31.5,0,HOLD
18.5,2,loamy,0,germination,31.5,1,IRRIGATE
15.3,2,loamy,0,germination,31.5,2,URGENT
40.3,2,loamy,0,germination,31.5,0,HOLD
95.7,2,loamy,0,germination,31.5,0,HOLD
53.0,2,loamy,0,germination,31.5,0,HOLD
20.0,2,loamy,0,germination,31.5,1,IRRIGATE
12.8,2,loamy,0,germination,31.5,2,URGENT
28.0,2,loamy,0,germination,31.5,1,IRRIGATE
47.0,2,loamy,0,germination,31.5,0,HOLD
96.0,2,loamy,0,germination,31.5,0,HOLD
20.5,2,loamy,0,germination,31.5,2,URGENT
50.0,2,loamy,0,germination,31.5,0,HOLD
45.7,2,loamy,0,germination,31.5,0,HOLD
15.4,2,loamy,0,germination,31.5,2,URGENT
66.0,2,loamy,0,germination,31.5,0,HOLD
36.9,2,loamy,0,germination,31.5,0,HOLD
61.0,2,loamy,0,germination,31.5,0,HOLD
11.0,2,loamy,0,germination,31.5,2,URGENT
29.7,2,loamy,0,germination,31.5,1,IRRIGATE
14.0,2,loamy,0,germination,31.5,2,URGENT
39.0,2,loamy,0,germination,31.5,0,HOLD
29.0,2,loamy,0,germination,31.5,1,IRRIGATE
46.9,2,loamy,0,germination,31.5,0,HOLD
7.2,2,loamy,0,germination,31.5,2,URGENT
5.4,2,loamy,0,germination,31.5,2,URGENT
79.4,2,loamy,0,germination,31.5,0,HOLD
27.8,2,loamy,0,germination,31.5,1,IRRIGATE
42.6,2,loamy,0,germination,31.5,0,HOLD
29.8,2,loamy,0,germination,31.5,0,HOLD
2.1,2,loamy,0,germination,31.5,2,URGENT
83.3,2,loamy,0,germination,31.5,0,HOLD
62.4,2,loamy,0,germination,31.5,0,HOLD
78.2,2,loamy,0,germination,31.5,0,HOLD
2.2,2,loamy,0,germination,31.5,2,URGENT
30.0,2,loamy,0,germination,31.5,1,IRRIGATE
35.8,2,loamy,0,germination,31.5,0,HOLD
23.9,2,loamy,0,germination,31.5,1,IRRIGATE
33.4,2,loamy,0,germination,31.5,0,HOLD
31.3,2,loamy,0,germination,31.5,1,IRRIGATE
32.8,2,loamy,0,germination,31.5,0,HOLD
29.9,2,loamy,0,germination,31.5,1,IRRIGATE
80.7,2,loamy,0,germination,31.5,0,HOLD
